employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-90648127,Benjamin,Wilson,Male,New York,Buffalo,2024-07-18,Customer Service,Help Desk Technician,High School,76961,Satisfactory,No,1973-01-18,
00-73677489,Jackson,Moore,Male,New York,Buffalo,2023-11-12,IT,IT Support Specialist,Bachelor,68756,Good,No,1990-08-17,
00-84734631,Ava,Lopez,Female,North Carolina,Charlotte,2023-07-06,Marketing,Marketing Coordinator,Bachelor,57871,Satisfactory,No,1998-01-09,
00-82921170,Luna,Miller,Female,New York,New York City,2015-11-18,Marketing,Content Creator,Bachelor,59936,Excellent,No,1981-07-15,
00-84470967,Michael,Garcia,Male,Ohio,Cincinnati,2018-01-25,Sales,Sales Representative,Bachelor,73736,Needs Improvement,No,1992-07-29,
00-52072014,Benjamin,Brown,Male,New York,Buffalo,2019-04-29,Customer Service,Support Specialist,High School,65310,Satisfactory,Yes,1974-08-02,
00-64840518,Alexander,Miller,Male,Virginia,Richmond,2024-10-10,Operations,Operations Analyst,Bachelor,77560,Good,No,1977-12-15,
00-40390409,Henry,Taylor,Male,New York,Buffalo,2016-07-17,IT,System Administrator,Master,90870,Satisfactory,No,1960-09-09,
00-85769270,James,Lopez,Male,Virginia,Richmond,2019-07-05,Operations,Inventory Specialist,Bachelor,71192,Needs Improvement,No,1966-02-01,
00-35231795,Logan,Rodriguez,Male,New York,Rochester,2023-07-12,Sales,Sales Consultant,PhD,89946,Good,No,1970-11-27,
00-21760471,Henry,Anderson,Male,North Carolina,Raleigh,2022-12-29,Sales,Sales Specialist,PhD,84850,Good,Yes,1967-12-06,
00-31821826,Aiden,Gonzalez,Male,New York,Rochester,2020-01-26,IT,Software Developer,Bachelor,89417,Satisfactory,No,1972-12-23,
00-51660060,Lucas,Miller,Male,Michigan,Detroit,2023-02-23,IT,Software Developer,Bachelor,104262,Needs Improvement,No,1988-07-24,
00-88874493,Matthew,Jackson,Male,New York,New York City,2017-05-27,Operations,Inventory Specialist,High School,61940,Good,No,1970-04-20,
00-94437041,Elizabeth,Rodriguez,Female,New York,Rochester,2024-05-12,Marketing,Marketing Manager,Bachelor,99464,Satisfactory,Yes,1972-04-29,
00-17067675,Matthew,Jackson,Male,Illinois,Chicago,2020-11-02,IT,IT Support Specialist,Bachelor,63842,Good,No,1992-02-16,
00-13891393,Noah,Brown,Male,New York,New York City,2015-08-20,Operations,Logistics Coordinator,Bachelor,69887,Good,Yes,1993-02-21,
00-84370524,Abigail,Thomas,Female,New York,Rochester,2017-01-07,Customer Service,Customer Service Representative,High School,53974,Satisfactory,No,2003-10-21,
00-81308766,Amelia,Hernandez,Female,New York,New York City,2017-10-01,Customer Service,Customer Service Representative,High School,56984,Good,No,2003-02-05,
00-21406410,Sebastian,Martin,Male,New York,Rochester,2019-07-22,Sales,Sales Representative,Bachelor,79179,Good,No,1966-08-09,
00-48991508,Evelyn,Garcia,Female,New York,Buffalo,2022-06-01,Operations,Logistics Coordinator,Bachelor,62081,Needs Improvement,No,1993-12-23,
00-47169633,Sofia,Taylor,Female,New York,Rochester,2017-10-19,Sales,Sales Manager,PhD,113020,Needs Improvement,No,1977-02-17,
00-99924796,Aria,Anderson,Female,New York,Rochester,2020-06-19,Customer Service,Support Specialist,Bachelor,58698,Good,No,1995-02-23,
00-32910504,Avery,Lopez,Female,New York,Rochester,2023-12-12,Operations,Logistics Coordinator,Bachelor,53429,Good,No,1996-10-29,
00-75804038,Abigail,Jackson,Female,New York,Rochester,2018-07-21,Sales,Sales Consultant,Master,94234,Good,No,1995-06-20,
00-26967591,Jackson,Brown,Male,Michigan,Warren,2023-01-20,Customer Service,Customer Service Representative,Bachelor,62586,Satisfactory,Yes,2000-06-21,
00-34045121,Sophia,Williams,Female,New York,New York City,2019-08-15,Marketing,Marketing Coordinator,Bachelor,64118,Satisfactory,Yes,1982-04-23,
00-72110699,Avery,Martin,Female,North Carolina,Greensboro,2022-09-15,Customer Service,Help Desk Technician,High School,63937,Good,No,2000-01-14,
00-94718240,William,Jones,Male,New York,Rochester,2017-07-29,Operations,Inventory Specialist,Bachelor,70449,Good,No,1976-10-31,
00-35170042,Matthew,Anderson,Male,Michigan,Detroit,2023-06-29,IT,System Administrator,Master,77987,Satisfactory,No,1991-05-06,
00-11931219,Alexander,Jackson,Male,Michigan,Detroit,2020-12-21,Operations,Inventory Specialist,High School,64186,Excellent,No,1985-09-08,
00-45257940,Alexander,Brown,Male,Ohio,Columbus,2023-11-05,Finance,Accounts Payable Specialist,Bachelor,70704,Needs Improvement,No,1980-04-15,
00-37663707,Elizabeth,Thomas,Female,New York,Rochester,2022-03-04,Operations,Logistics Coordinator,Bachelor,62021,Good,No,1986-02-28,
00-80205573,Ella,Taylor,Female,New York,New York City,2016-03-11,Marketing,SEO Specialist,Bachelor,84226,Satisfactory,No,1996-04-07,
00-39210851,Liam,Miller,Male,New York,Rochester,2020-05-12,Sales,Sales Consultant,Bachelor,82738,Satisfactory,No,2002-05-11,
00-68306519,Avery,Brown,Female,New York,Rochester,2023-08-13,Operations,Logistics Coordinator,Bachelor,64693,Good,Yes,1961-12-17,
00-42985575,Aria,Thomas,Female,New York,New York City,2023-01-31,Operations,Logistics Coordinator,Bachelor,61518,Good,No,1986-01-30,
00-46923597,Alexander,Jackson,Male,North Carolina,Raleigh,2015-11-15,IT,Software Developer,Master,90401,Needs Improvement,No,1988-04-27,
00-13041899,Matthew,Jackson,Male,New York,Rochester,2021-03-06,Sales,Sales Specialist,Master,61337,Good,Yes,1997-09-07,
00-24142004,Camila,Anderson,Female,New York,Buffalo,2020-05-23,IT,IT Support Specialist,High School,64958,Good,No,1984-09-09,
00-52362188,Sophia,Moore,Female,Florida,Orlando,2023-12-26,Sales,Sales Representative,Bachelor,69718,Good,No,1975-11-15,
00-66768523,Mila,Miller,Female,North Carolina,Charlotte,2017-11-03,Operations,Operations Analyst,Bachelor,80119,Good,No,1974-02-09,
00-60152980,William,Hernandez,Male,Florida,Miami,2022-07-29,Operations,Operations Analyst,Bachelor,89089,Good,Yes,2001-08-27,
00-12773948,Camila,Smith,Female,New York,Buffalo,2022-09-17,Sales,Sales Consultant,Bachelor,85311,Satisfactory,Yes,1968-01-05,
00-52737194,Charlotte,Jones,Female,Illinois,Chicago,2022-01-08,Sales,Sales Representative,Bachelor,63013,Excellent,No,1987-04-21,
00-26312537,Isabella,Jackson,Female,Virginia,Virginia Beach,2017-08-15,Operations,Logistics Coordinator,Bachelor,52258,Good,No,1998-09-06,
00-20713289,Liam,Davis,Male,New York,New York City,2024-07-25,Customer Service,Customer Service Representative,High School,63067,Good,Yes,1992-10-19,
00-26864487,Mila,Thomas,Female,New York,New York City,2018-09-09,IT,System Administrator,Bachelor,70395,Good,Yes,1977-11-20,
00-52298598,Emily,Brown,Female,North Carolina,Charlotte,2017-06-15,IT,System Administrator,Bachelor,85536,Satisfactory,No,2004-11-29,
00-15672381,Mila,Johnson,Female,New York,New York City,2022-05-08,IT,IT Manager,PhD,112288,Satisfactory,No,1962-04-19,
00-81808026,Isabella,Taylor,Female,Michigan,Warren,2022-01-17,Customer Service,Customer Service Representative,High School,57749,Needs Improvement,No,1987-01-15,
00-48038252,Alexander,Johnson,Male,Michigan,Detroit,2023-04-27,IT,System Administrator,Master,69819,Satisfactory,No,1997-08-01,
00-38477970,Camila,Miller,Female,Michigan,Detroit,2019-12-18,Customer Service,Support Specialist,High School,60962,Satisfactory,Yes,1992-02-19,
00-56070372,Sofia,Thomas,Female,New York,New York City,2017-10-22,Sales,Sales Representative,Bachelor,70035,Good,Yes,1984-10-02,
00-63963175,Sophia,Anderson,Female,New York,Rochester,2016-09-25,Customer Service,Customer Service Representative,Bachelor,54479,Good,Yes,1977-10-25,
00-56798897,Sofia,Martin,Female,Ohio,Columbus,2019-04-06,Marketing,Content Creator,High School,59473,Needs Improvement,Yes,1978-03-12,
00-38049598,Ethan,Davis,Male,New York,Rochester,2023-01-24,Operations,Operations Analyst,Bachelor,75763,Good,No,1983-01-27,
00-10954878,Abigail,Moore,Female,New York,Buffalo,2018-12-06,Customer Service,Support Specialist,High School,59081,Good,No,1984-01-08,
00-67740709,Ava,Lopez,Female,Illinois,Aurora,2021-04-24,Sales,Sales Specialist,Bachelor,56561,Excellent,No,2004-05-26,
00-70446666,Amelia,Williams,Female,New York,Rochester,2022-12-01,Sales,Sales Representative,Bachelor,60214,Satisfactory,No,1979-07-09,
00-61785761,Jacob,Davis,Male,New York,New York City,2020-08-08,Sales,Sales Specialist,Bachelor,65160,Satisfactory,No,1984-09-21,
00-34956094,Emily,Lopez,Female,New York,Rochester,2023-02-14,IT,IT Support Specialist,High School,61732,Satisfactory,No,1987-03-08,
00-23591154,Ella,Martinez,Female,New York,Rochester,2017-09-21,Finance,Accounts Payable Specialist,Bachelor,57602,Good,No,1980-01-24,
00-92335103,Olivia,Jones,Female,New York,Rochester,2023-12-20,HR,Recruiter,High School,67427,Satisfactory,No,1994-09-02,
00-42210133,Henry,Thomas,Male,New York,Rochester,2017-01-11,Operations,Operations Analyst,Bachelor,64105,Good,No,1972-03-14,
00-31261155,Sebastian,Martin,Male,New York,New York City,2019-10-25,Finance,Accountant,Bachelor,73458,Good,No,1970-02-19,
00-97262584,Jacob,Wilson,Male,New York,Buffalo,2015-12-22,IT,IT Support Specialist,High School,57054,Good,No,2004-07-19,
00-43470412,Logan,Garcia,Male,New York,New York City,2020-05-26,Customer Service,Help Desk Technician,Bachelor,70576,Good,Yes,1982-04-04,
00-44210410,Harper,Williams,Female,Pennsylvania,Pittsburgh,2023-09-23,Operations,Operations Analyst,Master,73278,Good,No,2001-05-19,
00-65325710,Ava,Johnson,Female,North Carolina,Raleigh,2023-08-31,Operations,Logistics Coordinator,Bachelor,58971,Satisfactory,No,1989-08-18,
00-71985395,Alexander,Miller,Male,New York,New York City,2018-12-05,Customer Service,Support Specialist,Bachelor,67332,Good,No,1965-12-21,
00-95203223,Evelyn,Wilson,Female,North Carolina,Raleigh,2023-01-17,Sales,Sales Specialist,PhD,76152,Good,No,1970-06-02,
00-60104145,Isabella,Johnson,Female,New York,Buffalo,2017-08-06,HR,Recruiter,Bachelor,73538,Good,No,1985-03-07,
00-83398701,Liam,Jones,Male,Ohio,Columbus,2020-03-24,Customer Service,Customer Service Representative,Bachelor,71749,Satisfactory,No,1986-06-02,
00-11110324,Mason,Jones,Male,New York,Buffalo,2019-03-22,HR,Recruiter,High School,56157,Good,No,1998-08-09,
00-66669500,Oliver,Taylor,Male,Michigan,Warren,2023-04-13,Operations,Inventory Specialist,High School,62355,Good,Yes,1993-10-14,
00-95061828,Mason,Rodriguez,Male,Michigan,Grand Rapids,2019-07-25,Customer Service,Help Desk Technician,High School,56774,Good,No,1991-05-19,
00-87713623,Lucas,Jackson,Male,New York,Buffalo,2018-03-24,Operations,Inventory Specialist,Bachelor,66964,Satisfactory,No,1990-09-02,
00-12900141,Mila,Wilson,Female,New York,Rochester,2020-01-18,IT,System Administrator,Bachelor,73526,Satisfactory,No,1997-05-05,
00-66155232,Henry,Gonzalez,Male,North Carolina,Charlotte,2017-10-21,Operations,Logistics Coordinator,Bachelor,68767,Good,No,1992-03-16,
00-98486477,Aria,Smith,Female,New York,New York City,2020-03-08,Finance,Accountant,Bachelor,76243,Good,No,1984-07-03,
00-77868041,Sebastian,Rodriguez,Male,Michigan,Grand Rapids,2024-07-16,IT,Software Developer,Bachelor,108167,Needs Improvement,Yes,1987-06-14,
00-70981119,Mason,Hernandez,Male,New York,Rochester,2022-05-17,IT,System Administrator,Bachelor,89235,Excellent,No,1986-02-01,
00-25017061,Lucas,Hernandez,Male,New York,New York City,2020-12-12,Finance,Accounts Payable Specialist,Bachelor,65369,Satisfactory,No,1989-08-06,
00-70891160,Oliver,Thomas,Male,New York,New York City,2016-04-13,Sales,Sales Specialist,Master,60455,Good,No,1995-06-18,
00-36379956,Emma,Wilson,Female,New York,Rochester,2023-08-06,Sales,Sales Consultant,PhD,113656,Satisfactory,No,1979-03-10,
00-26081719,Isabella,Gonzalez,Female,New York,New York City,2023-11-15,HR,HR Coordinator,Bachelor,67365,Good,No,1964-10-21,
00-46371543,Noah,Miller,Male,New York,Buffalo,2018-03-22,IT,System Administrator,Master,94299,Good,No,1999-12-05,
00-89275381,Jackson,Taylor,Male,New York,Buffalo,2023-07-16,Operations,Operations Analyst,Master,66683,Good,No,1967-11-07,
00-76225398,Charlotte,Moore,Female,New York,Buffalo,2019-09-11,Customer Service,Help Desk Technician,Bachelor,82956,Good,No,1985-01-13,
00-58203522,Sofia,Davis,Female,New York,Rochester,2022-03-25,Operations,Logistics Coordinator,Bachelor,56203,Good,Yes,1990-06-21,
00-64318314,Logan,Thomas,Male,New York,Buffalo,2019-11-19,Operations,Logistics Coordinator,Bachelor,70823,Good,No,1975-04-23,
00-43697896,James,Davis,Male,New York,New York City,2022-08-23,Operations,Operations Analyst,Master,77641,Good,No,1964-07-15,
00-11671866,Matthew,Brown,Male,New York,New York City,2024-05-15,Marketing,Content Creator,High School,61325,Satisfactory,Yes,1980-08-13,
00-35904207,Jackson,Wilson,Male,New York,Buffalo,2024-03-13,Sales,Sales Consultant,Master,70565,Good,No,1984-11-15,
00-83142099,Oliver,Gonzalez,Male,Michigan,Grand Rapids,2017-04-13,IT,System Administrator,Master,94409,Good,No,1967-11-22,
00-32395401,Noah,Rodriguez,Male,New York,Buffalo,2016-11-25,Operations,Logistics Coordinator,Bachelor,70227,Good,No,1986-03-03,
00-32868779,Amelia,Williams,Female,New York,Buffalo,2021-10-09,Operations,Operations Analyst,Master,84336,Good,No,1967-03-08,
00-97560003,Ethan,Anderson,Male,New York,Rochester,2019-01-03,Customer Service,Support Specialist,High School,58175,Good,Yes,1982-01-13,
00-46041613,Mason,Williams,Male,New York,Buffalo,2015-10-02,Customer Service,Support Specialist,High School,64836,Satisfactory,No,1973-08-19,
00-76403941,Aiden,Rodriguez,Male,New York,Buffalo,2016-03-24,Operations,Operations Analyst,Bachelor,77130,Good,Yes,1985-03-23,
00-31415919,Harper,Lopez,Female,Pennsylvania,Pittsburgh,2024-04-03,Operations,Operations Analyst,Bachelor,76509,Good,Yes,1973-01-18,
00-83932265,William,Johnson,Male,New York,New York City,2021-10-05,Finance,Financial Analyst,PhD,93255,Good,No,1997-11-15,
00-92694983,Logan,Brown,Male,Pennsylvania,Pittsburgh,2024-12-24,Operations,Inventory Specialist,High School,55641,Good,Yes,2002-06-26,
00-29386792,Oliver,Rodriguez,Male,New York,New York City,2020-06-29,Operations,Inventory Specialist,Bachelor,73215,Good,No,1985-09-02,
00-13779742,Aiden,Moore,Male,Michigan,Detroit,2019-10-17,Marketing,Content Creator,High School,63347,Good,Yes,1975-10-08,
00-62314659,Harper,Jackson,Female,New York,Buffalo,2019-03-13,Operations,Logistics Coordinator,Bachelor,60354,Excellent,No,1992-12-04,
00-33817750,Ethan,Williams,Male,New York,Rochester,2024-11-22,Finance,Accountant,Bachelor,90720,Good,No,1983-11-06,
00-50070341,Oliver,Garcia,Male,New York,Buffalo,2017-04-13,Sales,Sales Specialist,Bachelor,77132,Good,No,2003-01-12,
00-96662531,Charlotte,Garcia,Female,New York,New York City,2019-02-11,IT,Software Developer,Bachelor,85666,Good,No,1987-04-30,
00-81614472,Matthew,Johnson,Male,New York,New York City,2015-04-29,IT,System Administrator,Master,75316,Satisfactory,Yes,1993-06-10,
00-61347932,Jackson,Wilson,Male,New York,New York City,2016-05-28,Customer Service,Support Specialist,High School,63520,Satisfactory,No,2002-12-23,
00-38871875,Noah,Thomas,Male,New York,Rochester,2015-08-01,Customer Service,Support Specialist,High School,59878,Excellent,No,1996-12-25,
00-63600694,Daniel,Garcia,Male,Ohio,Cleveland,2016-12-27,Customer Service,Help Desk Technician,Bachelor,68108,Needs Improvement,No,1962-06-14,
00-30326795,Olivia,Johnson,Female,Pennsylvania,Philadelphia,2020-10-29,Sales,Sales Representative,Bachelor,64700,Excellent,Yes,1971-01-06,
00-41735204,Jacob,Wilson,Male,Virginia,Richmond,2022-01-28,Marketing,Content Creator,Bachelor,60142,Excellent,No,1979-10-03,
00-86670701,Emily,Miller,Female,New York,New York City,2019-07-31,IT,Software Developer,Bachelor,92292,Good,No,1978-02-20,
00-88301601,Emma,Smith,Female,Michigan,Warren,2018-07-04,Marketing,Marketing Coordinator,Bachelor,75375,Needs Improvement,Yes,1974-10-19,
00-91190343,Alexander,Smith,Male,New York,Rochester,2016-07-11,Operations,Logistics Coordinator,Bachelor,68414,Good,Yes,1992-11-05,
00-42667925,Oliver,Hernandez,Male,New York,Rochester,2024-08-06,Marketing,Marketing Coordinator,Bachelor,82791,Good,No,1978-08-01,
00-11654134,Liam,Anderson,Male,New York,Buffalo,2017-06-29,Sales,Sales Representative,Bachelor,73281,Satisfactory,No,1964-10-03,
00-22009163,Charlotte,Johnson,Female,Florida,Miami,2022-03-08,Operations,Inventory Specialist,Bachelor,56882,Excellent,No,1996-05-14,
00-31508083,Ava,Brown,Female,New York,New York City,2017-11-12,Operations,Logistics Coordinator,Bachelor,66231,Satisfactory,Yes,1970-05-23,
00-61093299,Mila,Johnson,Female,Michigan,Grand Rapids,2022-07-03,Customer Service,Help Desk Technician,High School,62047,Satisfactory,Yes,1973-06-14,
00-20142901,Ella,Thomas,Female,New York,Buffalo,2017-02-16,Operations,Operations Analyst,Master,62769,Good,Yes,1975-08-11,
00-13348963,Harper,Hernandez,Female,Illinois,Chicago,2023-10-03,Operations,Logistics Coordinator,Bachelor,62359,Needs Improvement,No,1982-06-17,
00-47490735,Michael,Brown,Male,North Carolina,Charlotte,2024-02-13,IT,IT Support Specialist,High School,53179,Good,No,2002-12-27,
00-86434234,Mia,Moore,Female,New York,New York City,2023-01-27,Operations,Operations Manager,Bachelor,81644,Satisfactory,No,1968-08-16,
00-73613967,Emma,Anderson,Female,New York,Rochester,2017-04-06,Sales,Sales Specialist,PhD,76425,Satisfactory,Yes,1986-12-23,
00-64634979,Noah,Jones,Male,Michigan,Detroit,2023-10-22,IT,Software Developer,Bachelor,112116,Excellent,Yes,1981-10-03,
00-50471259,Evelyn,Jones,Female,New York,New York City,2017-02-26,Customer Service,Help Desk Technician,Bachelor,79475,Satisfactory,No,1998-02-10,
00-22461172,Jacob,Smith,Male,New York,Buffalo,2017-03-12,IT,IT Support Specialist,Bachelor,62417,Needs Improvement,Yes,1960-08-16,
00-38813033,Aiden,Rodriguez,Male,Illinois,Chicago,2022-02-25,Sales,Sales Representative,Bachelor,78851,Good,No,1964-05-14,
00-99163380,Liam,Jackson,Male,New York,Rochester,2017-10-16,Sales,Sales Consultant,PhD,68420,Satisfactory,No,1981-05-31,
00-69871522,Henry,Garcia,Male,New York,Rochester,2018-01-09,Sales,Sales Consultant,Bachelor,79156,Good,Yes,1987-04-05,
00-37950053,Mia,Wilson,Female,New York,Rochester,2021-05-18,Sales,Sales Specialist,Bachelor,76236,Good,No,1998-01-18,
00-52386800,Isabella,Davis,Female,Florida,Orlando,2024-07-01,Customer Service,Help Desk Technician,Bachelor,66125,Satisfactory,Yes,1992-06-10,
00-64891734,William,Anderson,Male,New York,New York City,2021-04-27,Customer Service,Support Specialist,High School,63065,Excellent,No,1978-05-14,
00-84784959,Emma,Jones,Female,New York,Rochester,2017-05-14,Operations,Inventory Specialist,High School,55271,Satisfactory,No,1992-01-29,
00-58196283,Mila,Moore,Female,New York,Rochester,2018-05-29,Operations,Inventory Specialist,Bachelor,60421,Good,No,1972-11-21,
00-14973489,Sophia,Brown,Female,New York,Buffalo,2016-09-16,Sales,Sales Representative,Bachelor,64323,Needs Improvement,Yes,1981-07-05,
00-24823020,Alexander,Moore,Male,New York,New York City,2020-11-22,Sales,Sales Specialist,Bachelor,85493,Excellent,No,1991-02-13,
00-22202914,Benjamin,Wilson,Male,New York,Buffalo,2020-06-06,IT,Software Developer,Master,96620,Good,Yes,1984-07-08,
00-48323962,Matthew,Moore,Male,New York,Buffalo,2023-04-10,IT,Software Developer,Master,93946,Satisfactory,No,1982-12-20,
